BOOT_TIME_EPOCH1688710950070
BOOT_UPTIME_MILLIS 4939973
time, touch_action, touch_ID, touch_image, touch_x, touch_y, touch_max_diameter, touch_min_diameter, touch_area, touch_pressure,  block_number, trial_number, path_type, path_direction
4964726, TOUCH_MOVE, 4, background, 1619.0, 507.0, 8.0, 8.0, 50.26548245743669, 1.0,1, 3, curved, leftright
4964734, TOUCH_MOVE, 4, background, 1621.7958, 506.06805, 8.0, 8.0, 50.26548245743669, 1.0, 1, 3, curved, leftright
4964718, TOUCH_MOVE, 3, carrot, 1329.0, 584.0, 8.0, 8.0, 50.26548245743669, 1.0,1, 3, curved, leftright
4964726, TOUCH_MOVE, 3, carrot, 1332.0, 582.0, 8.0, 8.0, 50.26548245743669, 1.0,1, 3, curved, leftright
4964734, TOUCH_MOVE, 3, carrot, 1333.8639, 581.06805, 8.0, 8.0, 50.26548245743669, 1.0, 1, 3, curved, leftright
4964735, TOUCH_MOVE, 4, background, 1622.0, 506.0, 8.0, 8.0, 50.26548245743669, 1.0,1, 3, curved, leftright
4964743, TOUCH_MOVE, 4, background, 1625.0, 505.0, 8.0, 8.0, 50.26548245743669, 1.0,1, 3, curved, leftright
4964751, TOUCH_MOVE, 4, background, 1627.8359, 505.0, 8.0, 8.0, 50.26548245743669, 1.0, 1, 3, curved, leftright
4964735, TOUCH_MOVE, 3, carrot, 1334.0, 581.0, 8.0, 8.0, 50.26548245743669, 1.0,1, 3, curved, leftright
4964743, TOUCH_MOVE, 3, carrot, 1337.0, 580.0, 8.0, 8.0, 50.26548245743669, 1.0,1, 3, curved, leftright
4964751, TOUCH_MOVE, 3, carrot, 1339.8359, 579.0547, 8.0, 8.0, 50.26548245743669, 1.0, 1, 3, curved, leftright
4964751, TOUCH_MOVE, 4, background, 1628.0, 505.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964760, TOUCH_MOVE, 4, background, 1631.0, 504.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964767, TOUCH_MOVE, 4, background, 1632.8567, 503.07162, 6.0, 6.0, 28.274333882308138, 1.0, 1, 3, curved, leftright
4964751, TOUCH_MOVE, 3, carrot, 1340.0, 579.0, 8.0, 8.0, 50.26548245743669, 1.0,1, 3, curved, leftright
4964760, TOUCH_MOVE, 3, carrot, 1342.0, 578.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964767, TOUCH_MOVE, 3, carrot, 1344.7852, 577.07166, 6.0, 6.0, 28.274333882308138, 1.0, 1, 3, curved, leftright
4964768, TOUCH_MOVE, 4, background, 1633.0, 503.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964777, TOUCH_MOVE, 4, background, 1635.0, 502.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964784, TOUCH_MOVE, 4, background, 1637.7219, 501.09268, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964768, TOUCH_MOVE, 3, carrot, 1345.0, 577.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 3, curved, leftright
4964777, TOUCH_MOVE, 3, carrot, 1347.0, 576.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964784, TOUCH_MOVE, 3, carrot, 1348.8147, 575.09265, 6.0, 6.0, 28.274333882308138, 1.0, 1, 3, curved, leftright
4964785, TOUCH_MOVE, 4, background, 1638.0, 501.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964793, TOUCH_MOVE, 4, background, 1639.0, 500.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964801, TOUCH_MOVE, 4, background, 1640.8662, 498.13376, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964785, TOUCH_MOVE, 3, carrot, 1349.0, 575.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964793, TOUCH_MOVE, 3, carrot, 1351.0, 574.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964801, TOUCH_MOVE, 3, carrot, 1352.8662, 573.0669, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964801, TOUCH_MOVE, 4, background, 1641.0, 498.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964810, TOUCH_MOVE, 4, background, 1643.0, 497.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964817, TOUCH_MOVE, 4, background, 1644.8362, 496.08188, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964801, TOUCH_MOVE, 3, carrot, 1353.0, 573.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964810, TOUCH_MOVE, 3, carrot, 1354.0, 573.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4964817, TOUCH_MOVE, 3, carrot, 1355.8362, 572.0819, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4964818, TOUCH_MOVE, 4, background, 1645.0, 496.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964826, TOUCH_MOVE, 4, background, 1646.0, 494.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964834, TOUCH_MOVE, 4, background, 1647.8092, 493.09543, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964818, TOUCH_MOVE, 3, carrot, 1356.0, 572.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4964826, TOUCH_MOVE, 3, carrot, 1358.0, 571.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964834, TOUCH_MOVE, 3, carrot, 1358.9045, 570.0954, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964835, TOUCH_MOVE, 4, background, 1648.0, 493.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964843, TOUCH_MOVE, 4, background, 1650.0, 492.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964851, TOUCH_MOVE, 4, background, 1651.806, 491.09695, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964835, TOUCH_MOVE, 3, carrot, 1359.0, 570.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964843, TOUCH_MOVE, 3, carrot, 1361.0, 569.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964851, TOUCH_MOVE, 3, carrot, 1361.9031, 568.097, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964851, TOUCH_MOVE, 4, background, 1652.0, 491.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4964860, TOUCH_MOVE, 4, background, 1655.0, 489.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4964867, TOUCH_MOVE, 4, background, 1656.6941, 487.3059, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4964851, TOUCH_MOVE, 3, carrot, 1362.0, 568.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964860, TOUCH_MOVE, 3, carrot, 1364.0, 567.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964867, TOUCH_MOVE, 3, carrot, 1365.6941, 566.15295, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964869, TOUCH_MOVE, 4, background, 1657.0, 487.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4964877, TOUCH_MOVE, 4, background, 1659.0, 486.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964884, TOUCH_MOVE, 4, background, 1660.7467, 484.25327, 6.0, 6.0, 28.274333882308138, 1.0, 1, 3, curved, leftright
4964869, TOUCH_MOVE, 3, carrot, 1366.0, 566.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964877, TOUCH_MOVE, 3, carrot, 1368.0, 565.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964884, TOUCH_MOVE, 3, carrot, 1369.7467, 564.12665, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964885, TOUCH_MOVE, 4, background, 1661.0, 484.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964893, TOUCH_MOVE, 4, background, 1663.0, 483.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964900, TOUCH_MOVE, 4, background, 1664.711, 482.14444, 6.0, 6.0, 28.274333882308138, 1.0, 1, 3, curved, leftright
4964885, TOUCH_MOVE, 3, carrot, 1370.0, 564.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964893, TOUCH_MOVE, 3, carrot, 1372.0, 562.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964900, TOUCH_MOVE, 3, carrot, 1373.711, 561.1445, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964902, TOUCH_MOVE, 4, background, 1665.0, 482.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964910, TOUCH_MOVE, 4, background, 1666.0, 480.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964917, TOUCH_MOVE, 4, background, 1667.6937, 479.15314, 6.0, 6.0, 28.274333882308138, 1.0, 1, 3, curved, leftright
4964902, TOUCH_MOVE, 3, carrot, 1374.0, 561.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964910, TOUCH_MOVE, 3, carrot, 1376.0, 559.0, 8.0, 8.0, 50.26548245743669, 1.0,1, 3, curved, leftright
4964917, TOUCH_MOVE, 3, carrot, 1377.6937, 558.15314, 8.0, 8.0, 50.26548245743669, 1.0, 1, 3, curved, leftright
4964918, TOUCH_MOVE, 4, background, 1668.0, 479.0, 6.0, 6.0, 28.274333882308138, 1.0,1, 3, curved, leftright
4964927, TOUCH_MOVE, 4, background, 1670.0, 478.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964934, TOUCH_MOVE, 4, background, 1671.6926, 477.1537, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964918, TOUCH_MOVE, 3, carrot, 1378.0, 558.0, 8.0, 8.0, 50.26548245743669, 1.0,1, 3, curved, leftright
4964927, TOUCH_MOVE, 3, carrot, 1379.0, 556.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964934, TOUCH_MOVE, 3, carrot, 1380.6926, 555.1537, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964935, TOUCH_MOVE, 4, background, 1672.0, 477.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964943, TOUCH_MOVE, 4, background, 1674.0, 476.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4964950, TOUCH_MOVE, 4, background, 1675.6538, 476.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4964935, TOUCH_MOVE, 3, carrot, 1381.0, 555.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964943, TOUCH_MOVE, 3, carrot, 1383.0, 554.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964950, TOUCH_MOVE, 3, carrot, 1383.8269, 553.1731, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964952, TOUCH_MOVE, 4, background, 1676.0, 476.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4964960, TOUCH_MOVE, 4, background, 1677.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4964967, TOUCH_MOVE, 4, background, 1678.6084, 475.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4964952, TOUCH_MOVE, 3, carrot, 1384.0, 553.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964960, TOUCH_MOVE, 3, carrot, 1385.0, 552.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964967, TOUCH_MOVE, 3, carrot, 1385.8042, 551.1958, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964969, TOUCH_MOVE, 4, background, 1679.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4964977, TOUCH_MOVE, 4, background, 1680.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4964984, TOUCH_MOVE, 4, background, 1681.5972, 475.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4964969, TOUCH_MOVE, 3, carrot, 1386.0, 551.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964977, TOUCH_MOVE, 3, carrot, 1387.0, 550.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964984, TOUCH_MOVE, 3, carrot, 1387.7986, 550.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4964985, TOUCH_MOVE, 4, background, 1682.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4964994, TOUCH_MOVE, 4, background, 1683.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965000, TOUCH_MOVE, 4, background, 1683.7981, 475.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4964985, TOUCH_MOVE, 3, carrot, 1388.0, 550.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4964994, TOUCH_MOVE, 3, carrot, 1389.0, 550.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965000, TOUCH_MOVE, 3, carrot, 1389.7981, 549.20184, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965002, TOUCH_MOVE, 4, background, 1684.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965010, TOUCH_MOVE, 4, background, 1685.0, 474.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965017, TOUCH_MOVE, 4, background, 1685.7836, 474.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4965002, TOUCH_MOVE, 3, carrot, 1390.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965010, TOUCH_MOVE, 3, carrot, 1391.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965017, TOUCH_MOVE, 3, carrot, 1391.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965019, TOUCH_MOVE, 4, background, 1686.0, 474.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965027, TOUCH_MOVE, 4, background, 1687.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965034, TOUCH_MOVE, 4, background, 1687.7812, 475.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4965019, TOUCH_MOVE, 3, carrot, 1391.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965027, TOUCH_MOVE, 3, carrot, 1391.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965034, TOUCH_MOVE, 3, carrot, 1391.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965035, TOUCH_MOVE, 4, background, 1688.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965040, TOUCH_MOVE, 4, background, 1688.5, 475.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4965035, TOUCH_MOVE, 3, carrot, 1391.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965040, TOUCH_MOVE, 3, carrot, 1391.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965069, TOUCH_MOVE, 4, background, 1688.5, 475.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4965069, TOUCH_MOVE, 3, carrot, 1392.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965094, TOUCH_MOVE, 4, background, 1689.0, 475.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965094, TOUCH_MOVE, 3, carrot, 1392.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965119, TOUCH_MOVE, 4, background, 1689.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965128, TOUCH_MOVE, 4, background, 1690.0, 475.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965134, TOUCH_MOVE, 4, background, 1690.0, 475.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965119, TOUCH_MOVE, 3, carrot, 1392.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965128, TOUCH_MOVE, 3, carrot, 1392.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965134, TOUCH_MOVE, 3, carrot, 1392.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965136, TOUCH_MOVE, 4, background, 1690.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965150, TOUCH_MOVE, 4, background, 1690.0, 475.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965136, TOUCH_MOVE, 3, carrot, 1392.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965150, TOUCH_MOVE, 3, carrot, 1392.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965153, TOUCH_MOVE, 4, background, 1691.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965167, TOUCH_MOVE, 4, background, 1691.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4965153, TOUCH_MOVE, 3, carrot, 1392.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965167, TOUCH_MOVE, 3, carrot, 1392.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965169, TOUCH_MOVE, 4, background, 1691.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965178, TOUCH_MOVE, 4, background, 1692.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965182, TOUCH_MOVE, 4, background, 1692.5, 475.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4965169, TOUCH_MOVE, 3, carrot, 1393.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965178, TOUCH_MOVE, 3, carrot, 1393.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965182, TOUCH_MOVE, 3, carrot, 1393.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965195, TOUCH_MOVE, 4, background, 1693.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965200, TOUCH_MOVE, 4, background, 1693.6593, 475.0, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4965195, TOUCH_MOVE, 3, carrot, 1393.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965200, TOUCH_MOVE, 3, carrot, 1393.0, 549.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965203, TOUCH_MOVE, 4, background, 1694.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965211, TOUCH_MOVE, 4, background, 1695.0, 475.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965217, TOUCH_MOVE, 4, background, 1696.2617, 474.36914, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4965203, TOUCH_MOVE, 3, carrot, 1394.0, 549.0, 9.0, 6.0, 42.411500823462205, 1.0,1, 3, curved, leftright
4965211, TOUCH_MOVE, 3, carrot, 1395.0, 548.0, 9.0, 6.0, 42.411500823462205, 1.0,1, 3, curved, leftright
4965217, TOUCH_MOVE, 3, carrot, 1395.6309, 547.36914, 9.0, 6.0, 42.411500823462205, 1.0, 1, 3, curved, leftright
4965220, TOUCH_MOVE, 4, background, 1697.0, 474.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965228, TOUCH_MOVE, 4, background, 1699.0, 473.0, 7.0, 4.0, 21.991148575128552, 1.0,1, 3, curved, leftright
4965233, TOUCH_MOVE, 4, background, 1699.6147, 472.38528, 7.0, 4.0, 21.991148575128552, 1.0, 1, 3, curved, leftright
4965220, TOUCH_MOVE, 3, carrot, 1396.0, 547.0, 9.0, 6.0, 42.411500823462205, 1.0,1, 3, curved, leftright
4965228, TOUCH_MOVE, 3, carrot, 1398.0, 545.0, 9.0, 6.0, 42.411500823462205, 1.0,1, 3, curved, leftright
4965233, TOUCH_MOVE, 3, carrot, 1398.0, 544.3853, 9.0, 6.0, 42.411500823462205, 1.0, 1, 3, curved, leftright
4965237, TOUCH_MOVE, 4, background, 1700.0, 472.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 3, curved, leftright
4965245, TOUCH_MOVE, 4, background, 1702.0, 471.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 3, curved, leftright
4965250, TOUCH_MOVE, 4, background, 1703.2158, 471.0, 6.0, 4.0, 18.84955592153876, 1.0, 1, 3, curved, leftright
4965237, TOUCH_MOVE, 3, carrot, 1398.0, 544.0, 9.0, 6.0, 42.411500823462205, 1.0,1, 3, curved, leftright
4965245, TOUCH_MOVE, 3, carrot, 1399.0, 543.0, 9.0, 6.0, 42.411500823462205, 1.0,1, 3, curved, leftright
4965250, TOUCH_MOVE, 3, carrot, 1399.6079, 542.3921, 9.0, 6.0, 42.411500823462205, 1.0, 1, 3, curved, leftright
4965253, TOUCH_MOVE, 4, background, 1704.0, 471.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 3, curved, leftright
4965262, TOUCH_MOVE, 4, background, 1706.0, 470.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 3, curved, leftright
4965267, TOUCH_MOVE, 4, background, 1706.6075, 469.3925, 6.0, 4.0, 18.84955592153876, 1.0, 1, 3, curved, leftright
4965253, TOUCH_MOVE, 3, carrot, 1400.0, 542.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965262, TOUCH_MOVE, 3, carrot, 1402.0, 540.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965267, TOUCH_MOVE, 3, carrot, 1402.6075, 539.39246, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965270, TOUCH_MOVE, 4, background, 1707.0, 469.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 3, curved, leftright
4965278, TOUCH_MOVE, 4, background, 1708.0, 469.0, 6.0, 4.0, 18.84955592153876, 1.0,1, 3, curved, leftright
4965283, TOUCH_MOVE, 4, background, 1708.6051, 468.3949, 6.0, 4.0, 18.84955592153876, 1.0, 1, 3, curved, leftright
4965270, TOUCH_MOVE, 3, carrot, 1403.0, 539.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965278, TOUCH_MOVE, 3, carrot, 1405.0, 538.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965283, TOUCH_MOVE, 3, carrot, 1405.6051, 538.0, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965287, TOUCH_MOVE, 4, background, 1709.0, 468.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 3, curved, leftright
4965295, TOUCH_MOVE, 4, background, 1710.0, 468.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 3, curved, leftright
4965300, TOUCH_MOVE, 4, background, 1710.0, 467.40585, 4.0, 4.0, 12.566370614359172, 1.0, 1, 3, curved, leftright
4965287, TOUCH_MOVE, 3, carrot, 1406.0, 538.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965295, TOUCH_MOVE, 3, carrot, 1407.0, 537.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965300, TOUCH_MOVE, 3, carrot, 1408.1884, 536.4058, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965303, TOUCH_MOVE, 4, background, 1710.0, 467.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 3, curved, leftright
4965312, TOUCH_MOVE, 4, background, 1711.0, 467.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 3, curved, leftright
4965317, TOUCH_MOVE, 4, background, 1711.5828, 466.41718, 4.0, 4.0, 12.566370614359172, 1.0, 1, 3, curved, leftright
4965303, TOUCH_MOVE, 3, carrot, 1409.0, 536.0, 8.0, 8.0, 50.26548245743669, 1.0,1, 3, curved, leftright
4965312, TOUCH_MOVE, 3, carrot, 1410.0, 536.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965317, TOUCH_MOVE, 3, carrot, 1411.1656, 535.4172, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965320, TOUCH_MOVE, 4, background, 1712.0, 466.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 3, curved, leftright
4965329, TOUCH_MOVE, 4, background, 1713.0, 466.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 3, curved, leftright
4965333, TOUCH_MOVE, 4, background, 1713.0, 465.4374, 4.0, 4.0, 12.566370614359172, 1.0, 1, 3, curved, leftright
4965320, TOUCH_MOVE, 3, carrot, 1412.0, 535.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965329, TOUCH_MOVE, 3, carrot, 1413.0, 534.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965333, TOUCH_MOVE, 3, carrot, 1413.5626, 533.4374, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965337, TOUCH_MOVE, 4, background, 1713.0, 465.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 3, curved, leftright
4965345, TOUCH_MOVE, 4, background, 1714.0, 465.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 3, curved, leftright
4965350, TOUCH_MOVE, 4, background, 1714.5665, 465.0, 4.0, 4.0, 12.566370614359172, 1.0, 1, 3, curved, leftright
4965337, TOUCH_MOVE, 3, carrot, 1414.0, 533.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965345, TOUCH_MOVE, 3, carrot, 1416.0, 533.0, 7.0, 7.0, 38.48451000647496, 1.0,1, 3, curved, leftright
4965350, TOUCH_MOVE, 3, carrot, 1417.133, 532.4335, 7.0, 7.0, 38.48451000647496, 1.0, 1, 3, curved, leftright
4965353, TOUCH_MOVE, 4, background, 1715.0, 465.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 3, curved, leftright
4965362, TOUCH_MOVE, 4, background, 1716.0, 464.0, 4.0, 4.0, 12.566370614359172, 1.0,1, 3, curved, leftright
