BOOT_TIME_EPOCH 1546494242777
BOOT_UPTIME_MILLIS 135913
time, touch_ID, touch_x, touch_y, touch_max_diameter, touch_min_diameter, touch_area, touch_pressure
187996, 0, 510.72238, 740.8612, 4.0, 4.0, 12.566370614359172, 1.0
187997, 0, 511.0, 741.0, 4.0, 4.0, 12.566370614359172, 1.0
188005, 0, 513.0, 741.0, 4.0, 4.0, 12.566370614359172, 1.0
188012, 0, 514.70654, 741.8533, 4.0, 4.0, 12.566370614359172, 1.0
188014, 0, 515.0, 742.0, 4.0, 4.0, 12.566370614359172, 1.0
188022, 0, 517.0, 742.0, 4.0, 4.0, 12.566370614359172, 1.0
188029, 0, 517.83453, 742.83453, 4.0, 4.0, 12.566370614359172, 1.0
188030, 0, 518.0, 743.0, 4.0, 4.0, 12.566370614359172, 1.0
188039, 0, 519.0, 743.0, 4.0, 4.0, 12.566370614359172, 1.0
188046, 0, 520.63837, 743.0, 4.0, 4.0, 12.566370614359172, 1.0
188047, 0, 521.0, 743.0, 4.0, 4.0, 12.566370614359172, 1.0
188056, 0, 522.0, 743.0, 4.0, 4.0, 12.566370614359172, 1.0
188062, 0, 523.619, 742.1905, 4.0, 4.0, 12.566370614359172, 1.0
188064, 0, 524.0, 742.0, 4.0, 4.0, 12.566370614359172, 1.0
188072, 0, 526.0, 742.0, 4.0, 4.0, 12.566370614359172, 1.0
188079, 0, 527.5791, 742.0, 4.0, 4.0, 12.566370614359172, 1.0
188081, 0, 528.0, 742.0, 4.0, 3.0, 9.42477796076938, 1.0
188089, 0, 531.0, 741.0, 4.0, 3.0, 9.42477796076938, 1.0
188096, 0, 532.53467, 741.0, 4.0, 3.0, 9.42477796076938, 1.0
188098, 0, 533.0, 741.0, 4.0, 3.0, 9.42477796076938, 1.0
188106, 0, 535.0, 740.0, 3.0, 3.0, 7.0685834705770345, 1.0
188112, 0, 537.20123, 740.0, 3.0, 3.0, 7.0685834705770345, 1.0
188115, 0, 538.0, 740.0, 4.0, 3.0, 9.42477796076938, 1.0
188123, 0, 540.0, 739.0, 4.0, 3.0, 9.42477796076938, 1.0
188129, 0, 541.47076, 737.52924, 4.0, 3.0, 9.42477796076938, 1.0
188131, 0, 542.0, 737.0, 4.0, 4.0, 12.566370614359172, 1.0
188139, 0, 545.0, 736.0, 4.0, 4.0, 12.566370614359172, 1.0
188146, 0, 546.4523, 734.5477, 4.0, 4.0, 12.566370614359172, 1.0
188148, 0, 547.0, 734.0, 4.0, 4.0, 12.566370614359172, 1.0
188156, 0, 550.0, 732.0, 4.0, 4.0, 12.566370614359172, 1.0
188162, 0, 552.12396, 729.87604, 4.0, 4.0, 12.566370614359172, 1.0
188165, 0, 553.0, 729.0, 4.0, 4.0, 12.566370614359172, 1.0
188173, 0, 556.0, 726.0, 4.0, 4.0, 12.566370614359172, 1.0
188173, 0, 556.0, 726.0, 4.0, 4.0, 12.566370614359172, 1.0
188173, 1, 327.0, 1004.0, 3.0, 3.0, 7.0685834705770345, 1.0
188182, 0, 560.0, 724.0, 7.0, 4.0, 21.991148575128552, 1.0
188182, 1, 327.0, 1004.0, 3.0, 3.0, 7.0685834705770345, 1.0
188191, 0, 563.0, 721.0, 7.0, 4.0, 21.991148575128552, 1.0
188191, 1, 327.0, 1004.0, 4.0, 3.0, 9.42477796076938, 1.0
188195, 0, 564.7426, 719.2574, 7.0, 4.0, 21.991148575128552, 1.0
188195, 1, 327.0, 1004.0, 4.0, 3.0, 9.42477796076938, 1.0
188199, 0, 566.0, 718.0, 6.0, 4.0, 18.84955592153876, 1.0
188199, 1, 327.0, 1004.0, 6.0, 4.0, 18.84955592153876, 1.0
188207, 0, 570.0, 714.0, 6.0, 4.0, 18.84955592153876, 1.0
188207, 1, 328.0, 1004.0, 6.0, 4.0, 18.84955592153876, 1.0
188212, 0, 572.33203, 712.251, 6.0, 4.0, 18.84955592153876, 1.0
188212, 1, 330.33203, 1004.0, 6.0, 4.0, 18.84955592153876, 1.0
188216, 0, 574.0, 711.0, 4.0, 3.0, 9.42477796076938, 1.0
188216, 1, 332.0, 1004.0, 6.0, 4.0, 18.84955592153876, 1.0
188224, 0, 578.0, 707.0, 4.0, 3.0, 9.42477796076938, 1.0
188224, 1, 338.0, 1005.0, 3.0, 3.0, 7.0685834705770345, 1.0
188229, 0, 580.7351, 704.8119, 4.0, 3.0, 9.42477796076938, 1.0
188229, 1, 343.47025, 1005.547, 3.0, 3.0, 7.0685834705770345, 1.0
188233, 0, 583.0, 703.0, 4.0, 3.0, 9.42477796076938, 1.0
188233, 1, 348.0, 1006.0, 4.0, 3.0, 9.42477796076938, 1.0
188241, 0, 588.0, 701.0, 6.0, 4.0, 18.84955592153876, 1.0
188241, 1, 360.0, 1007.0, 4.0, 1.0, 3.141592653589793, 1.0
188245, 0, 592.07434, 699.9814, 6.0, 4.0, 18.84955592153876, 1.0
188245, 1, 366.1115, 1006.4907, 4.0, 1.0, 3.141592653589793, 1.0
188250, 0, 596.0, 699.0, 6.0, 4.0, 18.84955592153876, 1.0
188250, 1, 372.0, 1006.0, 6.0, 4.0, 18.84955592153876, 1.0
188258, 0, 606.0, 699.0, 4.0, 3.0, 9.42477796076938, 1.0
188258, 1, 384.0, 1006.0, 6.0, 4.0, 18.84955592153876, 1.0
188262, 0, 612.48956, 699.92706, 4.0, 3.0, 9.42477796076938, 1.0
188262, 1, 389.5625, 1006.46356, 6.0, 4.0, 18.84955592153876, 1.0
188266, 0, 620.0, 701.0, 3.0, 3.0, 7.0685834705770345, 1.0
188266, 1, 396.0, 1007.0, 6.0, 4.0, 18.84955592153876, 1.0
188275, 0, 636.0, 704.0, 6.0, 4.0, 18.84955592153876, 1.0
188275, 1, 407.0, 1009.0, 4.0, 1.0, 3.141592653589793, 1.0
188279, 0, 643.6887, 705.3568, 6.0, 4.0, 18.84955592153876, 1.0
188279, 1, 411.97507, 1010.80914, 4.0, 1.0, 3.141592653589793, 1.0
188283, 0, 653.0, 707.0, 3.0, 3.0, 7.0685834705770345, 1.0
188283, 1, 418.0, 1013.0, 6.0, 4.0, 18.84955592153876, 1.0
188292, 0, 669.0, 710.0, 3.0, 3.0, 7.0685834705770345, 1.0
188292, 1, 429.0, 1018.0, 4.0, 3.0, 9.42477796076938, 1.0
188295, 0, 675.74835, 711.3497, 3.0, 3.0, 7.0685834705770345, 1.0
188295, 1, 434.39868, 1019.79956, 4.0, 3.0, 9.42477796076938, 1.0
188300, 0, 684.0, 713.0, 4.0, 4.0, 12.566370614359172, 1.0
188300, 1, 441.0, 1022.0, 6.0, 4.0, 18.84955592153876, 1.0
188308, 0, 698.0, 716.0, 4.0, 4.0, 12.566370614359172, 1.0
188308, 1, 453.0, 1026.0, 6.0, 4.0, 18.84955592153876, 1.0
188312, 0, 703.5828, 717.2883, 4.0, 4.0, 12.566370614359172, 1.0
188312, 1, 457.72394, 1027.7178, 6.0, 4.0, 18.84955592153876, 1.0
188317, 0, 711.0, 719.0, 4.0, 4.0, 12.566370614359172, 1.0
188317, 1, 464.0, 1030.0, 5.0, 5.0, 19.634954084936208, 1.0
188325, 0, 723.0, 722.0, 6.0, 4.0, 18.84955592153876, 1.0
188325, 1, 476.0, 1033.0, 6.0, 4.0, 18.84955592153876, 1.0
188329, 0, 727.63525, 722.4214, 6.0, 4.0, 18.84955592153876, 1.0
188329, 1, 480.63528, 1033.8428, 6.0, 4.0, 18.84955592153876, 1.0
188333, 0, 734.0, 723.0, 3.0, 3.0, 7.0685834705770345, 1.0
188333, 1, 487.0, 1035.0, 6.0, 4.0, 18.84955592153876, 1.0
188342, 0, 744.0, 724.0, 4.0, 4.0, 12.566370614359172, 1.0
188342, 1, 497.0, 1036.0, 6.0, 4.0, 18.84955592153876, 1.0
188345, 0, 747.7991, 724.3799, 4.0, 4.0, 12.566370614359172, 1.0
188345, 1, 500.79907, 1036.3799, 6.0, 4.0, 18.84955592153876, 1.0
188352, 0, 752.0, 724.0, 4.0, 4.0, 12.566370614359172, 1.0
188352, 1, 507.0, 1036.0, 6.0, 4.0, 18.84955592153876, 1.0
188360, 0, 760.0, 724.0, 4.0, 4.0, 12.566370614359172, 1.0
188360, 1, 516.0, 1036.0, 7.0, 7.0, 38.48451000647496, 1.0
188362, 0, 762.16376, 724.0, 4.0, 4.0, 12.566370614359172, 1.0
188362, 1, 518.4342, 1036.0, 7.0, 7.0, 38.48451000647496, 1.0
188368, 0, 766.0, 722.0, 4.0, 4.0, 12.566370614359172, 1.0
188368, 1, 526.0, 1035.0, 7.0, 7.0, 38.48451000647496, 1.0
188377, 0, 772.0, 721.0, 6.0, 4.0, 18.84955592153876, 1.0
188377, 1, 535.0, 1033.0, 6.0, 4.0, 18.84955592153876, 1.0
188379, 0, 773.36597, 720.77234, 6.0, 4.0, 18.84955592153876, 1.0
188379, 1, 537.04895, 1032.5447, 6.0, 4.0, 18.84955592153876, 1.0
188385, 0, 776.0, 718.0, 6.0, 4.0, 18.84955592153876, 1.0
188385, 1, 543.0, 1031.0, 7.0, 4.0, 21.991148575128552, 1.0
188395, 0, 781.0, 714.0, 6.0, 4.0, 18.84955592153876, 1.0
188395, 1, 551.0, 1028.0, 7.0, 4.0, 21.991148575128552, 1.0
188395, 0, 781.19836, 713.8413, 6.0, 4.0, 18.84955592153876, 1.0
188395, 1, 551.3173, 1027.881, 7.0, 4.0, 21.991148575128552, 1.0
188401, 0, 785.0, 710.0, 6.0, 4.0, 18.84955592153876, 1.0
188401, 1, 559.0, 1026.0, 7.0, 4.0, 21.991148575128552, 1.0
188410, 0, 788.0, 705.0, 4.0, 3.0, 9.42477796076938, 1.0
188410, 1, 566.0, 1023.0, 7.0, 7.0, 38.48451000647496, 1.0
188412, 0, 788.73834, 703.7695, 4.0, 3.0, 9.42477796076938, 1.0
188412, 1, 567.7228, 1022.26166, 7.0, 7.0, 38.48451000647496, 1.0
188418, 0, 792.0, 701.0, 5.0, 5.0, 19.634954084936208, 1.0
188418, 1, 573.0, 1019.0, 6.0, 6.0, 28.274333882308138, 1.0
188427, 0, 796.0, 697.0, 6.0, 4.0, 18.84955592153876, 1.0
188427, 1, 580.0, 1016.0, 7.0, 7.0, 38.48451000647496, 1.0
188428, 0, 796.80176, 696.19824, 6.0, 4.0, 18.84955592153876, 1.0
188428, 1, 581.4031, 1015.3987, 7.0, 7.0, 38.48451000647496, 1.0
188435, 0, 801.0, 693.0, 4.0, 4.0, 12.566370614359172, 1.0
188435, 1, 586.0, 1013.0, 7.0, 7.0, 38.48451000647496, 1.0
188443, 0, 805.0, 690.0, 4.0, 4.0, 12.566370614359172, 1.0
188443, 1, 592.0, 1010.0, 8.0, 6.0, 37.69911184307752, 1.0
188445, 0, 805.88654, 689.33514, 4.0, 4.0, 12.566370614359172, 1.0
188445, 1, 593.3298, 1009.33514, 8.0, 6.0, 37.69911184307752, 1.0
188452, 0, 809.0, 686.0, 4.0, 4.0, 12.566370614359172, 1.0
188452, 1, 598.0, 1008.0, 8.0, 4.0, 25.132741228718345, 1.0
188460, 0, 813.0, 683.0, 4.0, 4.0, 12.566370614359172, 1.0
188460, 1, 603.0, 1006.0, 8.0, 4.0, 25.132741228718345, 1.0
188462, 0, 813.78625, 682.4103, 4.0, 4.0, 12.566370614359172, 1.0
188462, 1, 603.98285, 1005.6069, 8.0, 4.0, 25.132741228718345, 1.0
188469, 0, 817.0, 680.0, 4.0, 4.0, 12.566370614359172, 1.0
188469, 1, 608.0, 1003.0, 8.0, 4.0, 25.132741228718345, 1.0
188477, 0, 821.0, 677.0, 4.0, 4.0, 12.566370614359172, 1.0
188477, 1, 613.0, 1001.0, 8.0, 4.0, 25.132741228718345, 1.0
188478, 0, 821.6699, 676.49756, 4.0, 4.0, 12.566370614359172, 1.0
188478, 1, 613.8374, 1000.66504, 8.0, 4.0, 25.132741228718345, 1.0
188485, 0, 825.0, 674.0, 4.0, 4.0, 12.566370614359172, 1.0
188485, 1, 618.0, 999.0, 8.0, 4.0, 25.132741228718345, 1.0
188494, 0, 828.0, 672.0, 6.0, 4.0, 18.84955592153876, 1.0
188494, 1, 623.0, 997.0, 8.0, 4.0, 25.132741228718345, 1.0
188495, 0, 828.4367, 671.70886, 6.0, 4.0, 18.84955592153876, 1.0
188495, 1, 623.72784, 996.70886, 8.0, 4.0, 25.132741228718345, 1.0
188502, 0, 831.0, 669.0, 6.0, 4.0, 18.84955592153876, 1.0
188502, 1, 627.0, 995.0, 8.0, 6.0, 37.69911184307752, 1.0
188511, 0, 834.0, 667.0, 6.0, 4.0, 18.84955592153876, 1.0
188511, 1, 632.0, 993.0, 7.0, 7.0, 38.48451000647496, 1.0
188512, 0, 834.3691, 666.75397, 6.0, 4.0, 18.84955592153876, 1.0
188512, 1, 632.6151, 992.75397, 7.0, 7.0, 38.48451000647496, 1.0
188519, 0, 838.0, 665.0, 4.0, 3.0, 9.42477796076938, 1.0
188519, 1, 636.0, 991.0, 7.0, 7.0, 38.48451000647496, 1.0
188528, 0, 841.0, 662.0, 4.0, 3.0, 9.42477796076938, 1.0
188528, 1, 640.0, 989.0, 6.0, 6.0, 28.274333882308138, 1.0
188528, 0, 841.2585, 661.7415, 4.0, 3.0, 9.42477796076938, 1.0
188528, 1, 640.34467, 988.8277, 6.0, 6.0, 28.274333882308138, 1.0
188536, 0, 844.0, 660.0, 5.0, 5.0, 19.634954084936208, 1.0
188536, 1, 645.0, 987.0, 6.0, 6.0, 28.274333882308138, 1.0
188544, 0, 847.0, 658.0, 5.0, 5.0, 19.634954084936208, 1.0
188544, 1, 649.0, 985.0, 6.0, 4.0, 18.84955592153876, 1.0
188545, 0, 847.1721, 657.88525, 5.0, 5.0, 19.634954084936208, 1.0
188545, 1, 649.22955, 984.88525, 6.0, 4.0, 18.84955592153876, 1.0
188553, 0, 851.0, 655.0, 5.0, 5.0, 19.634954084936208, 1.0
188553, 1, 653.0, 982.0, 6.0, 4.0, 18.84955592153876, 1.0
188561, 0, 854.0, 653.0, 4.0, 3.0, 9.42477796076938, 1.0
188561, 1, 657.0, 980.0, 7.0, 4.0, 21.991148575128552, 1.0
188562, 0, 854.09784, 652.93475, 4.0, 3.0, 9.42477796076938, 1.0
188562, 1, 657.1305, 979.93475, 7.0, 4.0, 21.991148575128552, 1.0
188570, 0, 857.0, 650.0, 6.0, 4.0, 18.84955592153876, 1.0
188570, 1, 661.0, 978.0, 7.0, 4.0, 21.991148575128552, 1.0
188578, 0, 861.0, 647.0, 6.0, 4.0, 18.84955592153876, 1.0
188578, 1, 665.0, 976.0, 7.0, 4.0, 21.991148575128552, 1.0
188578, 0, 861.0362, 646.9729, 6.0, 4.0, 18.84955592153876, 1.0
188578, 1, 665.0362, 975.98193, 7.0, 4.0, 21.991148575128552, 1.0
188587, 0, 864.0, 645.0, 6.0, 4.0, 18.84955592153876, 1.0
188587, 1, 669.0, 974.0, 7.0, 4.0, 21.991148575128552, 1.0
188595, 0, 866.97614, 642.02386, 6.0, 4.0, 18.84955592153876, 1.0
188595, 1, 671.97614, 973.00793, 7.0, 4.0, 21.991148575128552, 1.0
188595, 0, 867.0, 642.0, 6.0, 4.0, 18.84955592153876, 1.0
188595, 1, 672.0, 973.0, 7.0, 4.0, 21.991148575128552, 1.0
188603, 0, 869.0, 640.0, 6.0, 4.0, 18.84955592153876, 1.0
188603, 1, 676.0, 971.0, 6.0, 4.0, 18.84955592153876, 1.0
188612, 0, 871.9249, 639.025, 6.0, 4.0, 18.84955592153876, 1.0
188612, 1, 678.9249, 969.05005, 6.0, 4.0, 18.84955592153876, 1.0
188612, 0, 872.0, 639.0, 4.0, 4.0, 12.566370614359172, 1.0
188612, 1, 679.0, 969.0, 6.0, 4.0, 18.84955592153876, 1.0
188620, 0, 874.0, 637.0, 4.0, 4.0, 12.566370614359172, 1.0
188620, 1, 682.0, 968.0, 6.0, 4.0, 18.84955592153876, 1.0
188628, 0, 875.79065, 636.1047, 4.0, 4.0, 12.566370614359172, 1.0
188628, 1, 684.6859, 966.20935, 6.0, 4.0, 18.84955592153876, 1.0
188629, 0, 876.0, 636.0, 4.0, 4.0, 12.566370614359172, 1.0
188629, 1, 685.0, 966.0, 6.0, 6.0, 28.274333882308138, 1.0
188637, 0, 878.0, 634.0, 4.0, 4.0, 12.566370614359172, 1.0
188637, 1, 688.0, 965.0, 6.0, 6.0, 28.274333882308138, 1.0
188645, 0, 878.8961, 633.1039, 4.0, 4.0, 12.566370614359172, 1.0
188645, 1, 690.68835, 963.20776, 6.0, 6.0, 28.274333882308138, 1.0
188646, 0, 879.0, 633.0, 4.0, 4.0, 12.566370614359172, 1.0
188646, 1, 691.0, 963.0, 6.0, 6.0, 28.274333882308138, 1.0
188654, 0, 881.0, 632.0, 4.0, 4.0, 12.566370614359172, 1.0
188654, 1, 694.0, 961.0, 7.0, 7.0, 38.48451000647496, 1.0
188661, 0, 882.7539, 631.12305, 4.0, 4.0, 12.566370614359172, 1.0
188661, 1, 696.63086, 960.12305, 7.0, 7.0, 38.48451000647496, 1.0
188663, 0, 883.0, 631.0, 4.0, 4.0, 12.566370614359172, 1.0
188663, 1, 697.0, 960.0, 7.0, 7.0, 38.48451000647496, 1.0
188671, 0, 884.0, 629.0, 4.0, 4.0, 12.566370614359172, 1.0
188671, 1, 700.0, 958.0, 6.0, 4.0, 18.84955592153876, 1.0
188678, 0, 885.70166, 628.1492, 4.0, 4.0, 12.566370614359172, 1.0
188678, 1, 702.5524, 956.29834, 6.0, 4.0, 18.84955592153876, 1.0
188679, 0, 886.0, 628.0, 4.0, 4.0, 12.566370614359172, 1.0
188679, 1, 703.0, 956.0, 8.0, 4.0, 25.132741228718345, 1.0
188688, 0, 888.0, 626.0, 4.0, 4.0, 12.566370614359172, 1.0
188688, 1, 706.0, 955.0, 8.0, 4.0, 25.132741228718345, 1.0
188695, 0, 889.63763, 625.18115, 4.0, 4.0, 12.566370614359172, 1.0
188695, 1, 709.2753, 953.36237, 8.0, 4.0, 25.132741228718345, 1.0
188696, 0, 890.0, 625.0, 4.0, 4.0, 12.566370614359172, 1.0
188696, 1, 710.0, 953.0, 8.0, 4.0, 25.132741228718345, 1.0
188705, 0, 893.0, 623.0, 6.0, 4.0, 18.84955592153876, 1.0
188705, 1, 713.0, 952.0, 8.0, 4.0, 25.132741228718345, 1.0
188711, 0, 895.367, 621.422, 6.0, 4.0, 18.84955592153876, 1.0
188711, 1, 716.15594, 950.422, 8.0, 4.0, 25.132741228718345, 1.0
188713, 0, 896.0, 621.0, 4.0, 3.0, 9.42477796076938, 1.0
188713, 1, 717.0, 950.0, 8.0, 4.0, 25.132741228718345, 1.0
188721, 0, 899.0, 619.0, 5.0, 5.0, 19.634954084936208, 1.0
188721, 1, 722.0, 948.0, 8.0, 4.0, 25.132741228718345, 1.0
188728, 0, 901.3262, 616.6738, 5.0, 5.0, 19.634954084936208, 1.0
188728, 1, 725.1015, 946.4492, 8.0, 4.0, 25.132741228718345, 1.0
188730, 0, 902.0, 616.0, 6.0, 4.0, 18.84955592153876, 1.0
188730, 1, 726.0, 946.0, 8.0, 4.0, 25.132741228718345, 1.0
188738, 0, 906.0, 614.0, 6.0, 4.0, 18.84955592153876, 1.0
188738, 1, 731.0, 944.0, 6.0, 4.0, 18.84955592153876, 1.0
188745, 0, 909.7283, 611.76306, 6.0, 4.0, 18.84955592153876, 1.0
188745, 1, 734.7283, 942.5087, 6.0, 4.0, 18.84955592153876, 1.0
188747, 0, 911.0, 611.0, 6.0, 4.0, 18.84955592153876, 1.0
188747, 1, 736.0, 942.0, 6.0, 6.0, 28.274333882308138, 1.0
188755, 0, 915.0, 608.0, 7.0, 4.0, 21.991148575128552, 1.0
188755, 1, 741.0, 939.0, 6.0, 6.0, 28.274333882308138, 1.0
188761, 0, 918.62683, 605.8239, 7.0, 4.0, 21.991148575128552, 1.0
188761, 1, 744.62683, 936.8239, 6.0, 6.0, 28.274333882308138, 1.0
188764, 0, 920.0, 605.0, 7.0, 4.0, 21.991148575128552, 1.0
188764, 1, 746.0, 936.0, 6.0, 4.0, 18.84955592153876, 1.0
188772, 0, 925.0, 603.0, 7.0, 4.0, 21.991148575128552, 1.0
188772, 1, 750.0, 933.0, 6.0, 4.0, 18.84955592153876, 1.0
188778, 0, 928.5361, 600.87836, 7.0, 4.0, 21.991148575128552, 1.0
188778, 1, 753.5361, 930.87836, 6.0, 4.0, 18.84955592153876, 1.0
188780, 0, 930.0, 600.0, 6.0, 4.0, 18.84955592153876, 1.0
188780, 1, 755.0, 930.0, 6.0, 4.0, 18.84955592153876, 1.0
188789, 0, 935.0, 597.0, 6.0, 4.0, 18.84955592153876, 1.0
188789, 1, 760.0, 927.0, 6.0, 4.0, 18.84955592153876, 1.0
188795, 0, 938.4411, 594.93536, 6.0, 4.0, 18.84955592153876, 1.0
188795, 1, 762.75287, 924.93536, 6.0, 4.0, 18.84955592153876, 1.0
188797, 0, 940.0, 594.0, 6.0, 4.0, 18.84955592153876, 1.0
188797, 1, 764.0, 924.0, 7.0, 4.0, 21.991148575128552, 1.0
188806, 0, 945.0, 591.0, 5.0, 5.0, 19.634954084936208, 1.0
188806, 1, 770.0, 921.0, 7.0, 4.0, 21.991148575128552, 1.0
188811, 0, 949.0262, 588.98694, 5.0, 5.0, 19.634954084936208, 1.0
188811, 1, 773.35516, 918.31586, 7.0, 4.0, 21.991148575128552, 1.0
188814, 0, 951.0, 588.0, 6.0, 4.0, 18.84955592153876, 1.0
188814, 1, 775.0, 917.0, 6.0, 4.0, 18.84955592153876, 1.0
188822, 0, 956.0, 586.0, 4.0, 4.0, 12.566370614359172, 1.0
188822, 1, 780.0, 914.0, 6.0, 4.0, 18.84955592153876, 1.0
188828, 0, 959.8659, 584.0671, 4.0, 4.0, 12.566370614359172, 1.0
188828, 1, 783.22156, 912.71136, 6.0, 4.0, 18.84955592153876, 1.0
188831, 0, 962.0, 583.0, 4.0, 4.0, 12.566370614359172, 1.0
188831, 1, 785.0, 912.0, 6.0, 6.0, 28.274333882308138, 1.0
188840, 0, 967.0, 582.0, 4.0, 4.0, 12.566370614359172, 1.0
188840, 1, 790.0, 909.0, 6.0, 6.0, 28.274333882308138, 1.0
188845, 0, 970.4992, 581.4168, 4.0, 4.0, 12.566370614359172, 1.0
188845, 1, 792.916, 907.8336, 6.0, 6.0, 28.274333882308138, 1.0
188848, 0, 973.0, 581.0, 4.0, 4.0, 12.566370614359172, 1.0
188848, 1, 795.0, 907.0, 6.0, 6.0, 28.274333882308138, 1.0
188857, 0, 978.0, 580.0, 4.0, 4.0, 12.566370614359172, 1.0
188857, 1, 799.0, 905.0, 6.0, 4.0, 18.84955592153876, 1.0
188861, 0, 980.79376, 579.4412, 4.0, 4.0, 12.566370614359172, 1.0
188861, 1, 800.6763, 904.4412, 6.0, 4.0, 18.84955592153876, 1.0
188865, 0, 983.0, 579.0, 4.0, 4.0, 12.566370614359172, 1.0
188865, 1, 802.0, 904.0, 6.0, 4.0, 18.84955592153876, 1.0
188873, 0, 988.0, 579.0, 6.0, 4.0, 18.84955592153876, 1.0
188873, 1, 806.0, 904.0, 6.0, 4.0, 18.84955592153876, 1.0
188878, 0, 990.7968, 579.0, 6.0, 4.0, 18.84955592153876, 1.0
188878, 1, 808.2374, 904.0, 6.0, 4.0, 18.84955592153876, 1.0
188882, 0, 993.0, 579.0, 4.0, 3.0, 9.42477796076938, 1.0
188882, 1, 810.0, 904.0, 6.0, 4.0, 18.84955592153876, 1.0
188890, 0, 999.0, 580.0, 6.0, 4.0, 18.84955592153876, 1.0
188890, 1, 814.0, 905.0, 6.0, 4.0, 18.84955592153876, 1.0
188895, 0, 1002.72626, 580.53235, 6.0, 4.0, 18.84955592153876, 1.0
188895, 1, 816.6616, 906.06464, 6.0, 4.0, 18.84955592153876, 1.0
188898, 0, 1006.0, 581.0, 6.0, 4.0, 18.84955592153876, 1.0
188898, 1, 819.0, 907.0, 6.0, 4.0, 18.84955592153876, 1.0
188907, 0, 1014.0, 583.0, 6.0, 4.0, 18.84955592153876, 1.0
188907, 1, 826.0, 908.0, 6.0, 4.0, 18.84955592153876, 1.0
188911, 0, 1019.3151, 584.4496, 6.0, 4.0, 18.84955592153876, 1.0
188911, 1, 829.3824, 908.9664, 6.0, 4.0, 18.84955592153876, 1.0
188916, 0, 1025.0, 586.0, 4.0, 3.0, 9.42477796076938, 1.0
188916, 1, 833.0, 910.0, 4.0, 1.0, 3.141592653589793, 1.0
188924, 0, 1036.0, 591.0, 4.0, 3.0, 9.42477796076938, 1.0
188924, 1, 841.0, 913.0, 3.0, 3.0, 7.0685834705770345, 1.0
188928, 0, 1041.8776, 593.2606, 4.0, 3.0, 9.42477796076938, 1.0
188928, 1, 845.0691, 914.8085, 3.0, 3.0, 7.0685834705770345, 1.0
188932, 0, 1049.0, 596.0, 4.0, 4.0, 12.566370614359172, 1.0
188932, 1, 850.0, 917.0, 3.0, 3.0, 7.0685834705770345, 1.0
188941, 0, 1063.0, 603.0, 4.0, 4.0, 12.566370614359172, 1.0
188941, 1, 860.0, 922.0, 4.0, 4.0, 12.566370614359172, 1.0
188944, 0, 1068.697, 605.6294, 4.0, 4.0, 12.566370614359172, 1.0
188944, 1, 864.82056, 924.6294, 4.0, 4.0, 12.566370614359172, 1.0
188949, 0, 1076.0, 609.0, 4.0, 4.0, 12.566370614359172, 1.0
188949, 1, 871.0, 928.0, 3.0, 3.0, 7.0685834705770345, 1.0
188958, 0, 1090.0, 615.0, 4.0, 4.0, 12.566370614359172, 1.0
188958, 1, 882.0, 933.0, 3.0, 3.0, 7.0685834705770345, 1.0
188961, 0, 1095.4271, 617.0874, 4.0, 4.0, 12.566370614359172, 1.0
188961, 1, 886.5922, 935.0874, 3.0, 3.0, 7.0685834705770345, 1.0
188966, 0, 1103.0, 620.0, 4.0, 4.0, 12.566370614359172, 1.0
188966, 1, 893.0, 938.0, 6.0, 4.0, 18.84955592153876, 1.0
188975, 0, 1115.0, 625.0, 4.0, 4.0, 12.566370614359172, 1.0
188975, 1, 904.0, 943.0, 6.0, 4.0, 18.84955592153876, 1.0
188978, 0, 1119.4822, 626.8676, 4.0, 4.0, 12.566370614359172, 1.0
188978, 1, 908.1087, 944.8676, 6.0, 4.0, 18.84955592153876, 1.0
188983, 0, 1126.0, 630.0, 6.0, 4.0, 18.84955592153876, 1.0
188983, 1, 915.0, 947.0, 4.0, 3.0, 9.42477796076938, 1.0
188991, 0, 1137.0, 634.0, 4.0, 3.0, 9.42477796076938, 1.0
188991, 1, 926.0, 950.0, 6.0, 6.0, 28.274333882308138, 1.0
188994, 0, 1140.3297, 635.47986, 4.0, 3.0, 9.42477796076938, 1.0
188994, 1, 930.0696, 951.10986, 6.0, 6.0, 28.274333882308138, 1.0
189000, 0, 1146.0, 638.0, 5.0, 5.0, 19.634954084936208, 1.0
189000, 1, 937.0, 953.0, 7.0, 7.0, 38.48451000647496, 1.0
189008, 0, 1155.0, 642.0, 4.0, 3.0, 9.42477796076938, 1.0
189008, 1, 948.0, 956.0, 6.0, 6.0, 28.274333882308138, 1.0
189011, 0, 1158.1417, 643.3963, 4.0, 3.0, 9.42477796076938, 1.0
189011, 1, 951.8398, 957.04724, 6.0, 6.0, 28.274333882308138, 1.0
189017, 0, 1164.0, 646.0, 7.0, 4.0, 21.991148575128552, 1.0
189017, 1, 958.0, 958.0, 6.0, 4.0, 18.84955592153876, 1.0
189025, 0, 1173.0, 650.0, 7.0, 4.0, 21.991148575128552, 1.0
189025, 1, 967.0, 959.0, 6.0, 4.0, 18.84955592153876, 1.0
189028, 0, 1175.7269, 651.212, 7.0, 4.0, 21.991148575128552, 1.0
189028, 1, 969.7269, 959.303, 6.0, 4.0, 18.84955592153876, 1.0
189034, 0, 1181.0, 654.0, 7.0, 4.0, 21.991148575128552, 1.0
